Observer,Date,Site,Complexity_Level,RTS,Camera_Position,Genus,Species,Fish_Name,Fish_Quantity,RTS_Location,Behavior,Bites,Bites_Location,Limu_Bait,TimeIn_Frame,TimeOut_Frame,Time_Seconds,Notes,,
Cook_A,9/21/2023,1,1,1,3,mulloidichthys,flavolineatus,yellowstripe_goatfish,7,6,swim,0,none,none,8.32,8.38,6,,,
Cook_A,9/21/2023,1,1,1,3,mulloidichthys,flavolineatus,yellowstripe_goatfish,13,6,swim,0,none,none,8.51,10.16,85,,,
Cook_A,9/21/2023,1,1,1,3,acanthurus,blochii,ringtail_surgeonfish,1,6,swim,0,none,none,9.30,9.38,8,,,
Cook_A,9/21/2023,1,1,1,3,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none,none,9.29,9.31,2,,,
Cook_A,9/21/2023,1,1,1,3,dascyllus,albisella,hawaiiandascyllus,1,6,swim,0,none,none,10.21,10.26,5,,,
Cook_A,9/21/2023,1,1,1,3,mulloidichthys,flavolineatus,yellowstripe_goatfish,16,6,swim,0,none,none,10.38,11.55,17,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,6,foraging,16,substrate,none,10.37,11.06,29,,,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,6,foraging,13,substrate,none,10.42,11.13,31,,,
Cook_A,9/21/2023,1,1,1,3,acanthurus,blochii,ringtail_surgeonfish,29,6,foraging,4,substrate,none,11.47,12.39,52,,,
Cook_A,9/21/2023,1,1,1,3,dascyllus,albisella,hawaiiandascyllus,4,6,swim,0,none,none,12.08,12.51,43,end of video A3 (4),,
Cook_A,9/21/2023,1,1,1,3,mulloidichthys,flavolineatus,yellowstripe_goatfish,9,6,swim,0,none,none,0.00,0.17,17,video A3 (5),,
Cook_A,9/21/2023,1,1,1,3,chaetodon,miliaris,milletseed_butterflyfish,1,5,swim,0,none,none,0.10,0.14,4,,,
Cook_A,9/21/2023,1,1,1,3,acanthurus,blochii,ringtail_surgeonfish,7,6,swim,0,none,none,0.31,0.50,19,,,
Cook_A,9/21/2023,1,1,1,3,dascyllus,albisella,hawaiiandascyllus,3,6,swim,0,none,none,0.53,3.23,150,,,
Cook_A,9/21/2023,1,1,1,3,dascyllus,albisella,hawaiiandascyllus,1,6,swim,0,none,none,3.54,7.50,236,"survey end @ 7:52, video A3 (5)",,
Cook_A,9/29/2023,2,2,1,1,bothus,pantherinus,panther_flounder,1,2,swim,0,none,none,10.09,11.27,78,"survey starts @ 10:08, video A1 (2), no fish",,"video A1 (3), flounder near blue marker"
Cook_A,9/29/2023,2,2,1,1,bothus,pantherinus,panther_flounder,1,1,swim,0,none,none,12.17,12.51,34,,,
Cook_A,9/29/2023,2,2,1,1,bothus,pantherinus,panther_flounder,1,3,swim,0,none,none,0.00,0.46,46,"video A1 (4), flounder near blue marker","survey ended @ 11:35, video A1 (5), no fish in video",
Cook_A,9/29/2023,2,2,1,2,bothus,pantherinus,panther_flounder,1,4,swim,0,none,none,8.49,11.04,135,"survey start @ 10:01, video A2 (2), no fish",video A2 (3) flounder starts at yellow marker,
Cook_A,9/29/2023,2,2,1,2,bothus,pantherinus,panther_flounder,1,4,swim,0,none,none,11.47,12.51,64,end video A2 (3),,
Cook_A,9/29/2023,2,2,1,2,bothus,pantherinus,panther_flounder,1,3,swim,0,none,none,0.00,0.09,9,video A2 (4),,
Cook_A,9/29/2023,2,2,1,2,bothus,pantherinus,panther_flounder,1,4,swim,0,none,none,0.26,0.53,27,end video A2 (4),,
Cook_A,9/29/2023,2,2,1,2,bothus,pantherinus,panther_flounder,1,4,swim,0,none,none,2.49,9.15,386,"video A2 (5), flounder on far side near blue marker","survey ended @ 11:28, video A2 (5)",
Cook_A,9/29/2023,2,2,1,3,bothus,pantherinus,panther_flounder,1,6,swim,0,none,none,1.33,7.18,345,"survey starts @ 8:28, video A3 (2), no fish",,
Cook_A,9/29/2023,2,2,1,3,bothus,pantherinus,panther_flounder,1,5,swim,0,none,none,7.48,8.45,57,"video A3 (4), no fish","survey ended @ 9:55, video A3 (5), flounder at end near red marker",
Cook_A,9/29/2023,2,2,2,1,canthigaster,jactator,hawaiianwhitespottedpuffer,1,1,foraging,5,substrate,none,2.14,2.32,18,"survey start @ 0:52, video B1 (3)",,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,foraging,2,substrate,none,3.38,4.09,31,,,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,foraging,1,substrate,none,10.38,11.02,24,,,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,2,1,foraging,2,substrate,none,10.55,11.21,26,end video B1 (3),,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,foraging,3,substrate,none,0.02,0.31,29,video B1 (4),,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,0.46,0.51,5,,,
Cook_A,9/29/2023,2,2,2,1,scaridae,unidentified,parrotfish_unidentified,38,1,foraging,9,substrate,none,3.16,3.46,30,,,
Cook_A,9/29/2023,2,2,2,1,acanthuridae,unidentified,surgeonfish_unidentified,1,1,swim,0,none,none,3.22,3.36,14,,,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,foraging,4,substrate,none,3.20,3.46,26,,,
Cook_A,9/29/2023,2,2,2,1,scaridae,unidentified,parrotfish_unidentified,58,1,swim,0,none,none,4.13,5.09,56,,,
Cook_A,9/29/2023,2,2,2,1,scaridae,unidentified,parrotfish_unidentified,9,1,foraging,3,substrate,none,8.30,9.40,70,,,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,foraging,1,substrate,none,8.31,9.00,29,,,
Cook_A,9/29/2023,2,2,2,1,scaridae,unidentified,parrotfish_unidentified,6,1,foraging,0,substrate,none,9.56,10.19,23,unable to see forgaing,,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,10.18,10.24,6,,,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,10.45,10.47,2,,,
Cook_A,9/29/2023,2,2,2,1,scaridae,unidentified,parrotfish_unidentified,70,3,swim,0,none,none,11.08,12.07,59,,,
Cook_A,9/29/2023,2,2,2,1,acanthuridae,unidentified,surgeonfish_unidentified,6,3,swim,0,none,none,11.28,12.07,39,,,
Cook_A,9/29/2023,2,2,2,1,zebrasoma,flavescens,yellowtang,1,3,swim,0,none,none,11.35,12.07,32,,,
Cook_A,9/29/2023,2,2,2,1,acanthurus,blochii,ringtail_surgeonfish,2,3,swim,0,none,none,11.35,12.07,32,,,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,11.12,11.15,3,,,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,11.46,12.06,20,end of video B1 (4),,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate,none,4.18,4.39,21,video B1 (5),,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,4.18,4.25,7,,,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,foraging,1,substrate,none,5.23,5.34,11,,,
Cook_A,9/29/2023,2,2,2,1,scaridae,unidentified,parrotfish_unidentified,4,1,foraging,5,substrate,none,5.26,5.41,15,end of video B1 (5),,
Cook_A,9/29/2023,2,2,2,1,scaridae,unidentified,parrotfish_unidentified,7,1,foraging,0,substrate,none,0.35,0.56,21,unable to see individual fish foraging,,
Cook_A,9/29/2023,2,2,2,1,gomphosus,varius,birdwrasse,1,1,swim,0,none,none,0.43,0.49,6,,,
Cook_A,9/29/2023,2,2,2,1,scaridae,unidentified,parrotfish_unidentified,7,1,foraging,15,substrate,none,1.06,1.47,41,,,
Cook_A,9/29/2023,2,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,foraging,9,substrate,none,1.05,1.37,32,,,
Cook_A,9/29/2023,2,2,2,1,acanthuridae,unidentified,surgeonfish_unidentified,1,1,swim,0,none,none,1.15,1.18,3,"end of survey @ 2:19, video B1 (6)",,
Cook_A,9/29/2023,2,2,2,2,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,2.42,3.11,29,"survey start @ 12:30, B2 (2), no fish",video B2 (3),
Cook_A,9/29/2023,2,2,2,2,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,9.48,9.57,9,,,
Cook_A,9/29/2023,2,2,2,2,thalassoma,duperrey,saddlewrasse,1,1,foraging,1,substrate,none,12.19,12.30,11,,,
Cook_A,9/29/2023,2,2,2,2,scaridae,unidentified,parrotfish_unidentified,35,2,foraging,10,substrate,none,2.24,3.12,48,video B2 (4),,
Cook_A,9/29/2023,2,2,2,2,thalassoma,duperrey,saddlewrasse,2,2,foraging,4,substrate,none,2.28,2.54,26,,,
Cook_A,9/29/2023,2,2,2,2,acanthuridae,unidentified,surgeonfish_unidentified,1,2,swim,0,none,none,2.29,2.34,5,,,
Cook_A,9/29/2023,2,2,2,2,scaridae,unidentified,parrotfish_unidentified,11,2,swim,0,none,none,7.39,8.13,34,,,
Cook_A,9/29/2023,2,2,2,2,thalassoma,duperrey,saddlewrasse,1,1,foraging,1,substrate,none,7.40,8.08,28,,,
Cook_A,9/29/2023,2,2,2,2,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,9.27,9.32,5,,,
Cook_A,9/29/2023,2,2,2,2,scarus,psittacus,palenose_parrotfish,52,4,swim,0,none,none,10.17,11.11,54,,,
Cook_A,9/29/2023,2,2,2,2,acanthuridae,unidentified,surgeonfish_unidentified,5,4,swim,0,none,none,10.33,10.49,16,,,
Cook_A,9/29/2023,2,2,2,2,zebrasoma,flavescens,yellowtang,1,4,swim,0,none,none,10.42,10.49,7,,,
Cook_A,9/29/2023,2,2,2,2,acanthurus,blochii,ringtail_surgeonfish,2,4,swim,0,none,none,10.42,11.11,29,,,
Cook_A,9/29/2023,2,2,2,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,10.57,11.13,16,end of video B2 (4),,
Cook_A,9/29/2023,2,2,2,2,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,3.25,3.27,2,video B2 (5),,
Cook_A,9/29/2023,2,2,2,2,thalassoma,duperrey,saddlewrasse,1,3,foraging,1,substrate,none,3.25,3.45,20,,,
Cook_A,9/29/2023,2,2,2,2,scaridae,unidentified,parrotfish_unidentified,4,1,foraging,6,substrate,none,4.35,4.44,9,end of video B2 (5),,
Cook_A,9/29/2023,2,2,2,2,thalassoma,duperrey,saddlewrasse,1,2,foraging,2,substrate,none,0.14,0.42,28,,,
Cook_A,9/29/2023,2,2,2,2,scaridae,unidentified,parrotfish_unidentified,6,2,foraging,10,substrate,none,0.14,0.48,34,"end of survey @ 1:06, video B2 (6)",,
Cook_A,9/29/2023,2,2,2,3,scaridae,unidentified,parrotfish_unidentified,30,5,swim,0,none,none,11.04,11.32,28,"video B3 (3), no fish",video B3 (4),
Cook_A,9/29/2023,2,2,2,3,acanthuridae,unidentified,surgeonfish_unidentified,3,5,swim,0,none,none,11.07,11.10,3,,,
Cook_A,9/29/2023,2,2,2,3,zebrasoma,flavescens,yellowtang,1,5,swim,0,none,none,11.09,11.10,1,,,
Cook_A,9/29/2023,2,2,2,3,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,11.25,11.32,7,end of video B3 (4),,
Cook_A,9/29/2023,2,2,2,3,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,3.57,4.05,8,video B3 (5),end of video B3 (5),"end of survey @ 1:27, video B3 (6)"
Cook_A,11/03/2023,1,2,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,10.22,10.31,9,"survey start @ 9:10, last disturbance @ 4:10, video A1 (2)",,
Cook_A,11/03/2023,1,2,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,12.14,12.22,8,end video A1 (2),,
Cook_A,11/03/2023,1,2,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,0.32,0.47,15,video A1 (3),,
Cook_A,11/03/2023,1,2,1,1,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,1.03,1.10,7,,,
Cook_A,11/03/2023,1,2,1,1,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,2.13,2.18,5,,,
Cook_A,11/03/2023,1,2,1,1,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,2.25,2.42,17,,,
Cook_A,11/03/2023,1,2,1,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,4.43,4.55,12,,,
Cook_A,11/03/2023,1,2,1,1,diodon,hystrix,spotted_porcupinefish,1,1,swim,0,none,none,3.23,3.27,4,end video A1 (3),,
Cook_A,11/03/2023,1,2,1,1,chaetodon,auriga,threadfin_butterflyfish,2,1,swim,0,none,none,7.54,8.07,13,video A1 (4),,
Cook_A,11/03/2023,1,2,1,1,gymnothorax,unidentified,eel_unidentified,1,1,swim,0,none,none,7.55,8.08,13,,,
Cook_A,11/03/2023,1,2,1,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,7.56,8.03,7,,,
Cook_A,11/03/2023,1,2,1,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,8.03,8.28,25,end video A1 (4),,
Cook_A,11/03/2023,1,2,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,0.04,0.16,12,video A1 (5),,
Cook_A,11/03/2023,1,2,1,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,3.25,3.29,4,,,
Cook_A,11/03/2023,1,2,1,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,6.51,6.57,6,"end of survey @ 10:38, video A1 (5)",,
Cook_A,11/03/2023,1,2,1,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,5.27,5.35,8,"survey start @ 7:26, video A2 (1)",,
Cook_A,11/03/2023,1,2,1,2,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,6.30,7.12,42,,,
Cook_A,11/03/2023,1,2,1,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,8.09,8.17,8,,,
Cook_A,11/03/2023,1,2,1,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,8.25,8.38,13,,,
Cook_A,11/03/2023,1,2,1,2,diodon,hystrix,spotted_porcupinefish,1,2,swim,0,none,none,9.20,9.26,6,,,
Cook_A,11/03/2023,1,2,1,2,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,10.42,10.53,11,end video A2 (1),,
Cook_A,11/03/2023,1,2,1,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,9.31,9.41,10,video A2 (2),end video A2 (2),
Cook_A,11/03/2023,1,2,1,2,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,6.05,6.12,7,video A2 (3),,
Cook_A,11/03/2023,1,2,1,2,caranx,melampygus,bluefintrevally,1,4,swim,0,none,none,8.04,8.06,2,,,
Cook_A,11/03/2023,1,2,1,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,12.43,12.51,8,end video A2 (3),,
Cook_A,11/03/2023,1,2,1,2,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,0.00,0.05,5,video A2 (4),,
Cook_A,11/03/2023,1,2,1,2,thalassoma,duperrey,saddlewrasse,1,3,swim,0,none,none,6.19,6.22,3,"end survey @ 6:52, video A2 (4)",,
Cook_A,11/03/2023,1,2,1,3,thalassoma,duperrey,saddlewrasse,1,6,swim,0,none,none,8.24,8.30,6,"survey start @ 6:38, video A3 (1)",,
Cook_A,11/03/2023,1,2,1,3,thalassoma,duperrey,saddlewrasse,1,5,swim,0,none,none,9.17,9.19,2,,,
Cook_A,11/03/2023,1,2,1,3,thalassoma,duperrey,saddlewrasse,1,4,swim,0,none,none,9.46,9.48,2,end video A3 (1),,
Cook_A,11/03/2023,1,2,1,3,thalassoma,duperrey,saddlewrasse,1,5,swim,0,none,none,12.12,12.13,1,video A3 (2),,
Cook_A,11/03/2023,1,2,1,3,caranx,melampygus,bluefintrevally,1,6,swim,0,none,none,9.18,9.21,3,video A3 (3),"survey ended @ 8:05, video A3 (4), no fish",
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,10,substrate,none,2.20,3.34,14,"survey start @ 1:44, video B1 (2)",,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,2.27,2.32,5,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,6,substrate,none,2.27,2.56,29,,,
Cook_A,11/03/2023,1,2,2,1,scaridae,unidentified,parrotfish_unidentified,12,2,foraging,22,substrate,none,2.30,3.37,67,mix of palenose and bullethead juvenile parrotfish,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,2.30,2.45,15, ,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,4.46,4.51,5,,,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,1,2,foraging,1,substrate,none,5.22,5.31,9,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,5.28,5.38,10,,,
Cook_A,11/03/2023,1,2,2,1,scaridae,unidentified,parrotfish_unidentified,12,2,foraging,37,substrate,none,5.27,7.05,98,mix of palenose & bullethead parrotfish,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,7,substrate,none,5.50,6.34,44,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,1,2,swim,0,none,none,5.57,6.06,9,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,1,1,foraging,3,substrate,none,6.02,6.30,28,,,
Cook_A,11/03/2023,1,2,2,1,acanthuridae,unidentified,surgeonfish_unidentified,1,2,foraging,8,substrate,none,6.13,6.31,18,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,6.01,6.14,13,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,6.17,6.25,8,,,
Cook_A,11/03/2023,1,2,2,1,scaridae,unidentified,parrotfish_unidentified,7,2,swim,0,none,none,7.51,8.00,9,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,1,2,swim,0,none,none,7.51,8.08,17,,,
Cook_A,11/03/2023,1,2,2,1,chlorurus,spilurus,bullethead_parrotfish,1,2,swim,0,none,none,7.58,8.07,9,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,3,substrate,none,10.15,10.31,16,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,2,2,swim,0,none,none,10.57,11.26,29,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,10.54,10.58,4,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,10.58,11.08,10,,,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,6,2,foraging,7,substrate,none,11.04,11.31,27,,,
Cook_A,11/03/2023,1,2,2,1,bothus,pantherinus,panther_flounder,1,1,swim,0,none,none,12.32,12.51,19,end video B1 (2),,
Cook_A,11/03/2023,1,2,2,1,bothus,pantherinus,panther_flounder,1,1,swim,0,none,none,0.00,2.01,121,video B1 (3),,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,0.25,0.28,3,,,
Cook_A,11/03/2023,1,2,2,1,stethojulis,balteata,belted_wrasse,1,2,foraging,3,substrate,none,0.45,0.51,6,,,
Cook_A,11/03/2023,1,2,2,1,stethojulis,balteata,belted_wrasse,1,2,foraging,2,substrate,none,0.56,1.14,18,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,1.07,1.15,8,,,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,3,2,swim,0,none,none,1.07,1.15,8,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,1,2,swim,0,none,none,1.08,1.14,6,,,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,1,2,foraging,2,substrate,none,2.17,2.33,16,,,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,3,2,swim,0,none,none,2.20,2.33,13,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate,none,4.12,4.34,22,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,substrate,none,4.14,4.18,4,,,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,1,2,foraging,3,substrate,none,4.20,4.32,12,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,4.21,4.58,37,,,
Cook_A,11/03/2023,1,2,2,1,scaridae,unidentified,parrotfish_unidentified,1,2,foraging,9,substrate,none,4.25,5.01,36,,,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,3,6,foraging,11,substrate,none,4.50,5.09,19,,,
Cook_A,11/03/2023,1,2,2,1,gymnothorax,flavimarginatus,yellowmargined_moray,1,1,swim,0,none,none,8.38,12.51,253,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,9.07,9.12,5,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,9.11,9.22,11,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,1,swim,0,none,none,9.13,9.32,19,,,
Cook_A,11/03/2023,1,2,2,1,chlorurus,spilurus,bullethead_parrotfish,3,1,swim,0,none,none,9.18,9.34,16,,,
Cook_A,11/03/2023,1,2,2,1,stethojulis,balteata,belted_wrasse,1,2,foraging,2,substrate,none,9.18,9.29,11,,,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,8,2,swim,0,none,none,9.21,9.35,14,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,1,2,swim,0,none,none,9.21,9.35,14,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,10.22,10.34,12,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,10.30,10.49,19,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,1,2,foraging,6,substrate,none,10.33,10.55,22,,,
Cook_A,11/03/2023,1,2,2,1,chlorurus,spilurus,bullethead_parrotfish,2,2,swim,0,none,none,10.33,10.55,22,,,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,4,2,foraging,6,substrate,none,10.39,10.51,12,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,1,2,swim,0,none,none,11.26,11.47,21,,,
Cook_A,11/03/2023,1,2,2,1,chlorurus,spilurus,bullethead_parrotfish,1,2,swim,0,none,none,12.01,12.20,19,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,12.01,12.11,10,end video B1 (3),,
Cook_A,11/03/2023,1,2,2,1,gymnothorax,flavimarginatus,yellowmargined_moray,1,1,swim,0,none,none,0.00,8.43,523,video B1 (4),,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,1,substrate,none,0.07,0.21,14,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,1,2,swim,0,none,none,0.08,0.21,13,,,
Cook_A,11/03/2023,1,2,2,1,chlorurus,spilurus,bullethead_parrotfish,2,2,foraging,9,substrate,none,3.50,4.13,23,,,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,8,2,foraging,36,substrate,none,3.52,4.43,51,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,3,2,foraging,2,substrate,none,3.52,4.48,56,,,
Cook_A,11/03/2023,1,2,2,1,stethojulis,balteata,belted_wrasse,1,2,foraging,2,substrate,none,6.04,6.12,8,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,6.07,6.13,6,,,
Cook_A,11/03/2023,1,2,2,1,mulloidichthys,flavolineatus,yellowstripe_goatfish,1,2,swim,0,none,none,6.35,6.40,5,end video B1 (4),,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,8,2,foraging,25,substrate,none,0.37,2.00,83,video B1 (5),,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,3,substrate,none,0.35,1.41,66,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,1,2,foraging,2,substrate,none,0.42,1.16,34,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,1,2,swim,0,none,none,0.54,1.12,18,,,
Cook_A,11/03/2023,1,2,2,1,chaetodon,auriga,threadfin_butterflyfish,1,2,swim,0,none,none,1.02,1.05,3,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,4,substrate,none,1.25,1.50,25,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,1.37,1.41,4,,,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,1,2,foraging,5,substrate,none,1.37,1.55,18,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,foraging,2,substrate,none,1.46,1.57,11,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,5,2,swim,0,none,none,1.53,2.04,11,,,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,5,2,swim,0,none,none,1.50,2.00,10,,,
Cook_A,11/03/2023,1,2,2,1,chaetodon,auriga,threadfin_butterflyfish,1,2,swim,0,none,none,2.03,2.05,2,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,2.10,2.23,13,,,
Cook_A,11/03/2023,1,2,2,1,scarus,psittacus,palenose_parrotfish,8,2,foraging,19,substrate,none,2.11,2.51,40,,,
Cook_A,11/03/2023,1,2,2,1,acanthurus,blochii,ringtail_surgeonfish,1,2,swim,0,none,none,2.14,2.23,9,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,2.15,2.20,5,,,
Cook_A,11/03/2023,1,2,2,1,thalassoma,duperrey,saddlewrasse,1,2,swim,0,none,none,2.28,2.39,11,,,
